Date,Action,Phase,Product ID,Product Name,Price,Sector,Index,10D ROI,Index 10D ROI,Last X Day High,Last X Day Low,SD Ratio,Max ROI,Min ROI,10D Max ROI,10D MIN ROI,Current ROI,Vol spike,Long Stop Loss SD,Long Stop Loss XD,Long Profit Take,Short Stop Loss SD,Short Stop Loss XD,Short Profit Take,Slope,Long RR,Short RR,S/R,Price:S/R %,1 Day,1 Day %,Portfolio Status,Portfolio Return,Portfolio Max Return,Held Duration,Open Low Range %,Correlation co-efficient,Phase (numerical),Bonus,Lyr,5yr,3yr,1yr
20190214,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.963,016,016,7.20,3.46,126.00,0.00,2.16,44.46,-36.32,NaN,NaN,-5.98,NaN,2.28,2.93,2.94,2.98,2.98,2.32,-5.96,-0.04,47.51,3.29,9.858,0.00,0.15,NOT HELD,NaN,NaN,NaN,-1,0.9697,14.00,0.00,-3.89,NaN,NaN,NaN
20190215,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.965,016,016,7.58,3.54,127.00,0.00,2.12,44.39,-36.35,NaN,NaN,-6.03,NaN,2.29,2.94,2.95,2.98,2.98,2.32,-5.91,-0.03,32.32,3.29,9.813,0.00,0.05,NOT HELD,NaN,NaN,NaN,-1,0.9697,14.00,0.00,-3.87,NaN,NaN,NaN
20190218,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.974,016,016,6.96,3.43,130.00,0.00,2.16,43.95,-36.54,NaN,NaN,-6.35,NaN,2.28,2.95,2.95,2.99,2.99,2.32,-5.63,-0.04,44.99,3.29,9.542,0.01,0.30,NOT HELD,NaN,NaN,NaN,-1,0.9696,14.00,0.00,-3.72,NaN,NaN,NaN
20190219,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.978,016,016,4.62,2.07,133.00,0.00,2.13,43.77,-36.63,NaN,NaN,-6.49,NaN,2.28,2.95,2.96,3.00,2.99,2.32,-5.51,-0.03,34.89,3.29,9.423,0.00,0.13,NOT HELD,NaN,NaN,NaN,-1,0.9695,14.00,0.00,-3.66,NaN,NaN,NaN
20190220,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.933,016,016,2.10,1.56,0.00,8.00,1.82,45.95,-35.66,NaN,NaN,-4.90,NaN,2.29,2.92,2.96,3.00,2.99,2.33,-6.92,0.05,8.77,3.29,10.777,-0.04,-1.49,NOT HELD,NaN,NaN,NaN,-1,0.9691,7.00,0.00,-4.38,NaN,NaN,NaN
20190221,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),2.956,016,016,1.24,1.16,1.00,0.00,1.92,44.84,-36.15,NaN,NaN,-5.70,NaN,2.29,2.92,2.97,3.01,2.99,2.33,-6.20,0.02,11.79,3.29,10.093,0.02,0.77,NOT HELD,NaN,NaN,NaN,-1,0.9685,0.00,0.00,-4.02,NaN,NaN,NaN
20190222,Normal ReBal,UL Rebalance,082,Acadian Wholesale Geared Australian Equity (082),2.981,016,016,1.88,2.13,136.00,0.00,2.03,43.62,-36.69,NaN,NaN,-6.60,NaN,2.28,2.92,2.98,3.02,3.00,2.33,-5.41,-0.01,18.26,3.29,9.329,0.03,0.85,NOT HELD,NaN,NaN,NaN,-1,0.9679,14.00,0.00,-3.61,NaN,NaN,NaN
20190225,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.001,016,016,2.74,2.75,139.00,0.00,2.13,42.65,-37.12,NaN,NaN,-7.32,NaN,2.28,2.94,2.98,3.02,3.02,2.32,-4.77,-0.03,34.10,3.29,8.718,0.02,0.67,NOT HELD,NaN,NaN,NaN,-1,0.9673,14.00,0.00,-3.29,NaN,NaN,NaN
20190226,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.975,016,016,1.19,1.59,0.00,4.00,1.93,43.88,-36.57,NaN,NaN,-6.41,NaN,2.29,2.96,2.99,3.03,3.02,2.33,-5.58,0.02,12.40,3.29,9.496,-0.03,-0.85,NOT HELD,NaN,NaN,NaN,-1,0.9669,0.00,0.00,-3.70,NaN,NaN,NaN
20190227,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),2.998,016,016,1.28,1.77,1.00,0.00,2.02,42.82,-37.04,NaN,NaN,-7.20,NaN,2.28,2.96,2.99,3.04,3.02,2.32,-4.88,-0.01,17.66,3.29,8.821,0.02,0.75,NOT HELD,NaN,NaN,NaN,-1,0.9664,0.00,0.00,-3.34,NaN,NaN,NaN
20190228,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.005,016,016,1.39,2.06,142.00,0.00,2.02,42.45,-37.20,NaN,NaN,-7.47,NaN,2.28,2.96,3.00,3.04,3.02,2.32,-4.64,-0.01,17.73,3.29,8.590,0.01,0.25,NOT HELD,NaN,NaN,NaN,-1,0.9658,14.00,0.00,-3.22,NaN,NaN,NaN
20190301,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.023,016,016,1.91,2.48,143.00,0.00,2.08,41.63,-37.57,NaN,NaN,-8.10,NaN,2.28,2.98,3.01,3.05,3.04,2.32,-4.08,-0.02,23.93,3.29,8.054,0.02,0.59,NOT HELD,NaN,NaN,NaN,-1,0.9652,14.00,0.00,-2.94,NaN,NaN,NaN
20190304,Normal ReBal,UL Rebalance,082,Acadian Wholesale Geared Australian Equity (082),3.053,016,016,2.60,2.79,149.00,0.00,2.22,40.21,-38.19,NaN,NaN,-9.19,NaN,2.27,2.99,3.01,3.06,3.07,2.31,-3.11,-0.05,161.72,3.29,7.130,0.03,1.01,NOT HELD,NaN,NaN,NaN,-1,0.9645,14.00,0.00,-2.45,NaN,NaN,NaN
20190305,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.055,016,016,2.54,2.01,150.00,0.00,2.18,40.11,-38.24,NaN,NaN,-9.27,NaN,2.27,3.01,3.02,3.07,3.07,2.31,-3.04,-0.04,62.71,3.29,7.063,0.00,0.07,NOT HELD,NaN,NaN,NaN,-1,0.9641,14.00,0.00,-2.41,NaN,NaN,NaN
20190306,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.099,016,016,5.35,2.66,156.00,0.00,2.37,38.13,-39.11,NaN,NaN,-10.83,NaN,2.26,3.04,3.03,3.08,3.11,2.31,-1.65,-0.08,-37.78,3.29,5.731,0.04,1.43,NOT HELD,NaN,NaN,NaN,-1,0.9638,14.00,0.00,-1.72,NaN,NaN,NaN
20190307,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.138,016,016,5.81,2.58,168.00,0.00,2.51,36.42,-39.86,NaN,NaN,-12.23,NaN,2.25,3.04,3.04,3.09,3.15,2.30,-0.42,-0.11,-17.54,3.29,4.544,0.04,1.26,NOT HELD,NaN,NaN,NaN,-1,0.9636,14.00,0.00,-1.10,NaN,NaN,NaN
20190308,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.098,016,016,3.79,1.16,0.00,2.00,2.24,38.17,-39.09,NaN,NaN,-10.80,NaN,2.26,3.08,3.05,3.10,3.15,2.31,-1.68,-0.05,311.81,3.29,5.755,-0.04,-1.27,NOT HELD,NaN,NaN,NaN,-1,0.9635,0.00,0.00,-1.73,NaN,NaN,NaN
20190311,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.094,016,016,3.00,0.17,0.00,5.00,2.18,38.37,-39.00,NaN,NaN,-10.64,NaN,2.26,3.08,3.06,3.11,3.15,2.31,-1.82,-0.04,58.78,3.29,5.895,-0.00,-0.15,NOT HELD,NaN,NaN,NaN,-1,0.9635,7.00,0.00,-1.80,NaN,NaN,NaN
20190312,Normal ReBal,Phase 1 Short,082,Acadian Wholesale Geared Australian Equity (082),3.083,016,016,3.51,0.87,0.00,6.00,2.08,38.83,-38.80,NaN,NaN,-10.27,NaN,2.27,3.07,3.07,3.12,3.11,2.32,-2.15,-0.02,23.52,3.11,0.886,-0.01,-0.33,NOT HELD,NaN,NaN,NaN,-1,0.9634,7.00,0.00,-1.96,NaN,NaN,NaN
20190313,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.086,016,016,2.86,0.22,1.00,0.00,2.04,38.73,-38.85,NaN,NaN,-10.36,NaN,2.27,3.07,3.08,3.13,3.11,2.32,-2.08,-0.01,19.54,3.11,0.812,0.00,0.07,NOT HELD,NaN,NaN,NaN,-1,0.9634,0.00,0.00,-1.93,NaN,NaN,NaN
20190314,Normal ReBal,S/R Long,082,Acadian Wholesale Geared Australian Equity (082),3.098,016,016,3.01,0.25,5.00,0.00,2.06,38.17,-39.09,NaN,NaN,-10.80,NaN,2.27,3.07,3.09,3.13,3.11,2.32,-1.68,-0.01,21.63,3.11,0.410,0.01,0.41,NOT HELD,NaN,NaN,NaN,-1,0.9634,2.00,0.00,-1.73,NaN,NaN,NaN
20190315,Normal ReBal,S/R Long,082,Acadian Wholesale Geared Australian Equity (082),3.105,016,016,2.66,-0.15,7.00,0.00,2.05,37.85,-39.23,NaN,NaN,-11.06,NaN,2.27,3.07,3.10,3.14,3.12,2.32,-1.45,-0.01,20.59,3.11,0.182,0.01,0.23,NOT HELD,NaN,NaN,NaN,-1,0.9635,2.00,0.00,-1.62,NaN,NaN,NaN
20190318,Normal ReBal,S/R Long,082,Acadian Wholesale Geared Australian Equity (082),3.121,016,016,2.18,-0.52,10.00,0.00,2.10,37.16,-39.54,NaN,NaN,-11.62,NaN,2.27,3.08,3.10,3.15,3.14,2.31,-0.95,-0.02,27.91,3.11,0.326,0.02,0.51,NOT HELD,NaN,NaN,NaN,-1,0.9635,2.00,0.00,-1.37,NaN,NaN,NaN
20190319,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.109,016,016,1.71,-0.08,0.00,3.00,2.00,37.71,-39.29,NaN,NaN,-11.17,NaN,2.27,3.09,3.11,3.16,3.14,2.32,-1.35,0.00,15.67,3.11,0.079,-0.01,-0.40,NOT HELD,NaN,NaN,NaN,-1,0.9635,0.00,0.00,-1.57,NaN,NaN,NaN
20190320,Normal ReBal,Phase 1 Short,082,Acadian Wholesale Geared Australian Equity (082),3.103,016,016,0.12,-1.03,0.00,5.00,1.93,37.96,-39.18,NaN,NaN,-10.97,NaN,2.28,3.09,3.12,3.17,3.14,2.33,-1.53,0.02,12.11,3.11,0.262,-0.01,-0.18,NOT HELD,NaN,NaN,NaN,-1,0.9635,7.00,0.00,-1.66,NaN,NaN,NaN
20190321,Normal ReBal,Phase 1 Short,082,Acadian Wholesale Geared Australian Equity (082),3.100,016,016,-1.23,-1.58,0.00,6.00,1.87,38.09,-39.13,NaN,NaN,-10.86,NaN,2.28,3.08,3.13,3.18,3.12,2.33,-1.62,0.03,10.27,3.11,0.355,-0.00,-0.09,NOT HELD,NaN,NaN,NaN,-1,0.9636,7.00,0.00,-1.70,NaN,NaN,NaN
20190322,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.108,016,016,0.32,0.04,2.00,0.00,1.88,37.73,-39.29,NaN,NaN,-11.16,NaN,2.28,3.08,3.13,3.18,3.12,2.33,-1.36,0.03,10.37,3.11,0.092,0.01,0.26,NOT HELD,NaN,NaN,NaN,-1,0.9635,0.00,0.00,-1.57,NaN,NaN,NaN
20190325,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.044,016,016,-1.63,-0.60,0.00,23.00,1.54,40.63,-38.01,NaN,NaN,-8.86,NaN,2.30,3.03,3.13,3.18,3.12,2.35,-3.40,0.12,5.01,3.11,2.155,-0.06,-2.07,NOT HELD,NaN,NaN,NaN,-1,0.9634,0.00,0.00,-2.59,NaN,NaN,NaN
20190326,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.050,016,016,-1.09,-0.56,3.00,0.00,1.55,40.34,-38.13,NaN,NaN,-9.09,NaN,2.30,3.03,3.14,3.19,3.12,2.35,-3.20,0.12,5.05,3.11,1.953,0.01,0.21,NOT HELD,NaN,NaN,NaN,-1,0.9634,0.00,0.00,-2.49,NaN,NaN,NaN
20190327,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.042,016,016,-1.45,-0.18,0.00,25.00,1.48,40.75,-37.96,NaN,NaN,-8.78,NaN,2.30,3.03,3.14,3.19,3.07,2.35,-3.48,0.14,4.52,3.11,2.232,-0.01,-0.29,NOT HELD,NaN,NaN,NaN,-1,0.9633,0.00,0.00,-2.63,NaN,NaN,NaN
20190328,Normal ReBal,S/R Long,082,Acadian Wholesale Geared Australian Equity (082),3.089,016,016,-0.30,0.08,5.00,0.00,1.69,38.59,-38.91,NaN,NaN,-10.47,NaN,2.29,3.03,3.15,3.20,3.10,2.34,-1.97,0.08,6.54,3.11,0.709,0.05,1.56,NOT HELD,NaN,NaN,NaN,-1,0.9632,2.00,0.00,-1.88,NaN,NaN,NaN
20190329,Normal ReBal,S/R Long,082,Acadian Wholesale Geared Australian Equity (082),3.096,016,016,-0.31,0.22,6.00,0.00,1.69,38.28,-39.04,NaN,NaN,-10.71,NaN,2.29,3.03,3.16,3.21,3.11,2.34,-1.76,0.08,6.58,3.11,0.490,0.01,0.22,NOT HELD,NaN,NaN,NaN,-1,0.9632,2.00,0.00,-1.77,NaN,NaN,NaN
20190331,Normal ReBal,No action.,082,Acadian Wholesale Geared Australian Equity (082),3.096,016,016,-0.82,-0.06,0.00,1.00,1.67,38.28,-39.04,NaN,NaN,-10.71,NaN,2.30,3.07,3.16,3.22,3.11,2.35,-1.76,0.09,6.28,3.11,0.490,0.00,0.00,NOT HELD,NaN,NaN,NaN,-1,0.9632,0.00,0.00,-1.77,NaN,NaN,NaN
20190401,Normal ReBal,UL Rebalance,082,Acadian Wholesale Geared Australian Equity (082),3.125,016,016,0.54,0.62,24.00,0.00,1.78,36.97,-39.62,NaN,NaN,-11.77,NaN,2.29,3.08,3.17,3.22,3.14,2.34,-0.82,0.06,7.98,3.11,0.461,0.03,0.96,NOT HELD,NaN,NaN,NaN,-1,0.9631,0.00,0.00,-1.30,NaN,NaN,NaN
20190402,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.142,016,016,1.23,1.44,194.00,0.00,1.82,36.27,-39.93,NaN,NaN,-12.35,NaN,2.29,3.08,3.18,3.23,3.16,2.34,-0.31,0.04,8.85,3.11,0.979,0.02,0.52,NOT HELD,NaN,NaN,NaN,-1,0.9630,14.00,0.00,-1.05,NaN,NaN,NaN
20190403,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.183,016,016,2.59,1.94,203.00,0.00,1.97,34.51,-40.70,NaN,NaN,-13.82,NaN,2.28,3.11,3.19,3.24,3.20,2.33,0.99,0.01,14.27,3.11,2.297,0.04,1.31,NOT HELD,NaN,NaN,NaN,-1,0.9630,14.00,0.00,-0.40,NaN,NaN,NaN
20190404,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.150,016,016,1.31,0.71,0.00,1.00,1.78,35.92,-40.08,NaN,NaN,-12.64,NaN,2.29,3.13,3.20,3.25,3.20,2.35,-0.05,0.05,8.10,3.11,1.239,-0.03,-1.03,NOT HELD,NaN,NaN,NaN,-1,0.9629,0.00,0.00,-0.92,NaN,NaN,NaN
20190405,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.112,016,016,2.17,1.18,0.00,4.00,1.58,37.58,-39.35,NaN,NaN,-11.28,NaN,2.31,3.10,3.20,3.25,3.20,2.36,-1.26,0.11,5.31,3.11,0.018,-0.04,-1.21,NOT HELD,NaN,NaN,NaN,-1,0.9629,0.00,0.00,-1.52,NaN,NaN,NaN
20190408,Normal ReBal,UL Rebalance WAKE,082,Acadian Wholesale Geared Australian Equity (082),3.144,016,016,2.97,1.84,3.00,0.00,1.71,36.17,-39.97,NaN,NaN,-12.43,NaN,2.30,3.10,3.21,3.26,3.17,2.35,-0.24,0.07,6.85,3.11,1.049,0.03,1.03,NOT HELD,NaN,NaN,NaN,-1,0.9629,0.00,0.00,-1.01,NaN,NaN,NaN
20190409,Normal ReBal,S/R Long,082,Acadian Wholesale Geared Australian Equity (082),3.160,016,016,3.76,1.75,5.00,0.00,1.75,35.45,-40.29,NaN,NaN,-13.02,NaN,2.30,3.10,3.21,3.27,3.18,2.35,0.29,0.06,7.56,3.11,1.586,0.02,0.53,NOT HELD,NaN,NaN,NaN,-1,0.9629,2.00,0.00,-0.75,NaN,NaN,NaN
